Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
22/02/2018,383,9,-1.9,51,0.9,1654,-10.7,0.58,0.0,0.0,Winter,No Holiday,Yes
22/02/2018,259,10,0.9,44,1.1,1826,-10.0,1.16,0.0,0.0,Winter,No Holiday,Yes
22/02/2018,308,11,2.7,44,0.9,1761,-8.3,1.45,0.0,0.0,Winter,No Holiday,Yes
22/02/2018,352,12,4.8,47,2.6,1373,-5.5,1.72,0.0,0.0,Winter,No Holiday,Yes
22/02/2018,316,13,4.5,51,3.8,1108,-4.7,1.08,0.0,0.0,Winter,No Holiday,Yes
22/02/2018,331,14,4.8,50,4.3,1168,-4.7,1.01,0.0,0.0,Winter,No Holiday,Yes
22/02/2018,356,15,5.0,49,4.4,1138,-4.8,0.96,0.0,0.0,Winter,No Holiday,Yes
22/02/2018,404,16,5.0,50,4.3,1121,-4.5,0.74,0.0,0.0,Winter,No Holiday,Yes
22/02/2018,465,17,4.6,52,3.9,1059,-4.4,0.5,0.0,0.0,Winter,No Holiday,Yes
22/02/2018,730,18,3.9,56,4.0,1004,-4.0,0.18,0.0,0.0,Winter,No Holiday,Yes
22/02/2018,499,19,3.5,60,2.7,936,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes
22/02/2018,348,20,3.0,62,2.4,975,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes
22/02/2018,393,21,2.9,64,2.5,1154,-3.2,0.0,0.0,0.0,Winter,No Holiday,Yes
22/02/2018,346,22,2.9,65,2.3,1150,-3.0,0.0,0.0,0.0,Winter,No Holiday,Yes
22/02/2018,202,23,2.9,63,2.6,1253,-3.4,0.0,0.0,0.0,Winter,No Holiday,Yes
23/02/2018,42,0,1.7,86,2.7,54,-0.3,0.0,0.4,0.4,Winter,No Holiday,Yes
23/02/2018,55,1,0.6,96,2.1,118,0.0,0.0,0.0,4.0,Winter,No Holiday,Yes
23/02/2018,62,2,0.7,97,1.4,197,0.2,0.0,0.0,4.1,Winter,No Holiday,Yes
23/02/2018,32,3,0.9,97,1.2,243,0.4,0.0,3.7,4.1,Winter,No Holiday,Yes
23/02/2018,36,4,1.1,96,2.5,241,0.5,0.0,0.0,3.9,Winter,No Holiday,Yes
23/02/2018,39,5,1.0,91,0.7,257,-0.3,0.0,0.0,3.8,Winter,No Holiday,Yes
23/02/2018,63,6,0.4,95,0.3,197,-0.3,0.0,0.0,3.8,Winter,No Holiday,Yes
23/02/2018,174,7,-0.1,97,0.5,179,-0.5,0.0,0.0,3.8,Winter,No Holiday,Yes
23/02/2018,391,8,-0.2,97,0.4,197,-0.6,0.05,0.0,3.7,Winter,No Holiday,Yes
23/02/2018,214,9,0.5,94,0.6,199,-0.3,0.37,0.0,3.7,Winter,No Holiday,Yes
23/02/2018,184,10,2.2,83,0.8,221,-0.3,0.92,0.0,3.7,Winter,No Holiday,Yes
23/02/2018,230,11,3.8,72,0.9,236,-0.7,1.1,0.0,3.4,Winter,No Holiday,Yes
23/02/2018,283,12,5.3,70,0.9,226,0.2,1.73,0.0,1.7,Winter,No Holiday,Yes
23/02/2018,304,13,6.7,64,2.0,241,0.3,1.94,0.0,0.6,Winter,No Holiday,Yes
23/02/2018,312,14,7.8,57,2.1,277,-0.2,1.39,0.0,0.0,Winter,No Holiday,Yes
23/02/2018,312,15,8.2,62,0.6,291,1.3,1.22,0.0,0.0,Winter,No Holiday,Yes
23/02/2018,354,16,8.3,60,2.7,354,0.9,0.36,0.0,0.0,Winter,No Holiday,Yes
23/02/2018,470,17,7.9,68,4.2,352,2.3,0.27,0.0,0.0,Winter,No Holiday,Yes
23/02/2018,669,18,7.5,70,5.0,374,2.3,0.08,0.0,0.0,Winter,No Holiday,Yes
23/02/2018,421,19,6.9,73,3.7,369,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes
23/02/2018,295,20,6.4,77,2.8,316,2.6,0.0,0.0,0.0,Winter,No Holiday,Yes
23/02/2018,321,21,6.0,79,2.7,306,2.6,0.0,0.0,0.0,Winter,No Holiday,Yes
23/02/2018,291,22,5.7,81,2.5,292,2.6,0.0,0.0,0.0,Winter,No Holiday,Yes
23/02/2018,243,23,5.5,80,2.7,258,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,226,0,4.6,82,3.0,240,1.7,0.0,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,263,1,4.0,83,1.7,235,1.3,0.0,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,197,2,3.7,82,1.6,229,0.9,0.0,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,133,3,3.5,82,2.9,217,0.7,0.0,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,63,4,2.7,82,2.8,222,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,58,5,1.8,84,2.7,214,-0.6,0.0,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,72,6,1.2,83,2.5,245,-1.3,0.0,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,108,7,0.6,86,1.6,211,-1.4,0.0,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,203,8,0.0,77,2.8,289,-3.5,0.06,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,253,9,0.6,64,3.8,430,-5.4,0.65,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,259,10,0.8,60,2.9,497,-6.0,0.71,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,298,11,2.2,50,2.4,608,-7.1,1.1,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,363,12,4.0,37,1.4,763,-9.4,1.75,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,412,13,5.3,29,2.1,1007,-11.3,2.08,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,454,14,6.9,19,1.9,1843,-15.1,2.36,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,467,15,6.7,24,2.7,1536,-12.4,1.95,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,509,16,5.9,21,3.0,1864,-14.8,1.34,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,462,17,4.9,28,3.1,1477,-12.1,0.77,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,379,18,3.5,30,2.9,1726,-12.4,0.31,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,306,19,2.1,27,2.8,1883,-15.0,0.01,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,233,20,1.1,32,1.4,1785,-13.8,0.0,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,232,21,0.7,31,1.3,1923,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,219,22,0.1,32,0.9,1937,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
24/02/2018,187,23,-0.6,39,1.3,1731,-12.8,0.0,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,182,0,-1.1,44,1.2,1741,-11.8,0.0,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,189,1,-1.4,43,0.6,1791,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,124,2,-1.5,46,1.1,1744,-11.6,0.0,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,103,3,-1.3,42,0.8,1648,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,52,4,-1.1,43,0.7,1558,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,37,5,-0.7,41,0.9,1442,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,54,6,-0.8,44,0.6,1541,-11.5,0.0,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,77,7,-1.0,47,0.9,1552,-10.9,0.0,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,158,8,-1.3,54,0.6,1597,-9.4,0.06,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,173,9,-0.3,48,1.1,1394,-10.0,0.43,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,195,10,2.1,42,1.1,1564,-9.5,1.12,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,244,11,4.3,29,2.6,1293,-12.2,1.87,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,396,12,5.5,25,3.1,1652,-13.0,2.28,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,482,13,6.1,22,2.4,1710,-14.0,2.5,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,572,14,7.0,23,2.4,1645,-12.7,2.52,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,612,15,7.5,21,2.7,1900,-13.4,2.22,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,688,16,7.6,18,3.2,1930,-15.2,1.73,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,589,17,6.9,25,2.9,1795,-11.8,1.07,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,402,18,5.2,30,2.8,1877,-11.0,0.36,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,297,19,3.1,40,2.6,1804,-9.2,0.01,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,232,20,1.3,49,2.8,1683,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,239,21,0.2,55,2.5,1942,-7.7,0.0,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,230,22,0.0,54,2.5,1929,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes
25/02/2018,173,23,-0.3,58,1.0,1945,-7.5,0.0,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,135,0,-0.9,60,0.7,1844,-7.7,0.0,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,122,1,-1.2,63,0.9,1846,-7.3,0.0,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,80,2,-1.7,66,0.8,1631,-7.2,0.0,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,46,3,-1.9,67,1.0,1575,-7.2,0.0,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,46,4,-2.3,69,1.1,1411,-7.2,0.0,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,65,5,-2.5,73,0.8,1134,-6.6,0.0,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,161,6,-2.7,72,0.5,1253,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,402,7,-3.1,68,0.8,1417,-8.1,0.0,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,786,8,-2.9,63,0.7,1386,-8.9,0.11,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,416,9,-1.1,53,0.9,1308,-9.4,0.72,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,289,10,1.9,46,1.1,1233,-8.5,1.39,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,356,11,4.6,37,1.6,1309,-8.8,1.95,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,428,12,6.9,28,1.1,1301,-10.3,2.35,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,444,13,8.1,26,1.2,1422,-10.2,2.48,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,455,14,9.9,25,1.5,1401,-9.2,2.43,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,521,15,10.3,23,2.1,1317,-9.9,2.09,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,555,16,9.5,31,3.1,973,-6.8,1.54,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,646,17,8.7,30,3.1,1117,-7.9,0.96,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,929,18,7.2,26,2.3,1398,-11.0,0.33,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,619,19,5.5,30,2.7,1150,-10.7,0.01,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,483,20,4.3,32,1.7,1101,-10.9,0.0,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,512,21,3.3,36,1.4,1110,-10.3,0.0,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,443,22,2.7,40,1.0,1089,-9.5,0.0,0.0,0.0,Winter,No Holiday,Yes
26/02/2018,308,23,2.8,39,0.7,1065,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,236,0,2.6,40,1.8,1095,-9.6,0.0,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,213,1,2.1,44,0.9,1107,-8.9,0.0,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,145,2,1.5,44,1.2,1079,-9.4,0.0,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,102,3,1.1,44,1.0,1128,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,62,4,0.9,46,0.8,1140,-9.4,0.0,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,72,5,0.6,50,0.1,1026,-8.6,0.0,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,183,6,0.6,50,0.4,985,-8.6,0.0,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,443,7,1.3,47,0.7,1084,-8.7,0.0,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,767,8,2.0,51,0.7,990,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,455,9,2.5,51,1.0,866,-6.6,0.07,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,261,10,3.3,47,0.7,818,-6.9,0.22,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,342,11,4.8,41,0.8,792,-7.3,0.53,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,353,12,5.4,37,0.7,815,-8.1,0.43,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,335,13,5.8,39,0.6,931,-7.1,0.35,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,357,14,6.3,40,0.8,943,-6.3,0.34,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,402,15,6.7,48,0.8,817,-3.5,0.39,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,411,16,6.9,54,1.1,692,-1.7,0.32,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,529,17,6.8,57,1.0,623,-1.1,0.16,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,897,18,6.6,62,0.8,522,-0.1,0.05,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,616,19,6.1,44,1.0,750,-5.2,0.0,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,461,20,5.9,44,1.3,733,-5.4,0.0,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,449,21,5.7,46,0.8,727,-5.0,0.0,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,461,22,5.4,49,1.1,687,-4.4,0.0,0.0,0.0,Winter,No Holiday,Yes
27/02/2018,310,23,5.3,53,1.5,582,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,266,0,5.1,52,1.1,614,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,229,1,5.0,53,1.4,557,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,174,2,5.2,54,1.3,516,-3.3,0.0,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,116,3,5.3,55,1.7,488,-3.0,0.0,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,72,4,5.4,56,1.7,472,-2.6,0.0,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,62,5,5.2,59,1.7,437,-2.1,0.0,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,165,6,5.2,60,1.9,430,-1.9,0.0,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,426,7,5.5,59,2.8,448,-1.8,0.0,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,816,8,5.7,57,2.5,458,-2.1,0.04,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,419,9,6.2,55,2.4,478,-2.1,0.13,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,285,10,6.5,53,2.0,518,-2.4,0.21,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,332,11,7.1,50,2.2,534,-2.6,0.33,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,305,12,7.6,48,2.6,600,-2.7,0.39,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,28,13,7.6,57,2.3,554,-0.3,0.33,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,17,14,5.7,80,3.7,348,2.5,0.13,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,7,15,4.8,87,2.9,312,2.8,0.08,4.5,0.0,Winter,No Holiday,Yes
28/02/2018,9,16,4.2,89,2.5,479,2.5,0.07,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,8,17,3.8,90,2.7,654,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,11,18,3.6,90,2.1,845,2.1,0.0,9.5,0.0,Winter,No Holiday,Yes
28/02/2018,19,19,2.5,95,1.9,838,1.7,0.0,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,8,20,2.7,96,1.5,1479,2.1,0.0,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,10,21,2.4,95,2.5,1349,1.6,0.0,9.0,0.0,Winter,No Holiday,Yes
28/02/2018,13,22,2.3,96,1.9,1207,1.7,0.0,0.0,0.0,Winter,No Holiday,Yes
28/02/2018,23,23,1.8,96,1.2,745,1.2,0.0,0.0,0.0,Winter,No Holiday,Yes
01/03/2018,71,0,2.0,96,1.3,1894,1.4,0.0,2.0,0.0,Spring,Holiday,Yes
01/03/2018,147,1,2.1,97,0.2,859,1.6,0.0,0.0,0.0,Spring,Holiday,Yes
01/03/2018,180,2,2.0,97,1.0,580,1.5,0.0,0.0,0.0,Spring,Holiday,Yes
01/03/2018,92,3,1.6,97,2.3,469,1.1,0.0,0.1,0.0,Spring,Holiday,Yes
01/03/2018,28,4,1.6,97,1.1,636,1.1,0.0,0.0,0.0,Spring,Holiday,Yes
01/03/2018,11,5,2.2,97,2.9,362,1.7,0.0,0.0,0.0,Spring,Holiday,Yes
01/03/2018,33,6,3.0,96,2.7,303,2.4,0.0,0.4,0.0,Spring,Holiday,Yes
01/03/2018,61,7,2.6,89,4.3,320,0.9,0.0,0.0,0.0,Spring,Holiday,Yes
01/03/2018,148,8,1.5,80,3.2,1246,-1.5,0.04,0.0,0.0,Spring,Holiday,Yes
01/03/2018,160,9,0.1,78,4.9,615,-3.2,0.09,0.0,0.0,Spring,Holiday,Yes
01/03/2018,191,10,0.1,53,5.3,1022,-8.3,1.12,0.0,0.0,Spring,Holiday,Yes
01/03/2018,239,11,0.8,52,4.6,1035,-7.9,2.2,0.0,0.0,Spring,Holiday,Yes
01/03/2018,311,12,0.5,46,4.7,1172,-9.8,2.49,0.0,0.0,Spring,Holiday,Yes
01/03/2018,358,13,1.4,37,4.0,1681,-11.7,2.95,0.0,0.0,Spring,Holiday,Yes
01/03/2018,375,14,1.2,36,6.0,1430,-12.2,2.86,0.0,0.0,Spring,Holiday,Yes
01/03/2018,458,15,1.6,35,4.5,1567,-12.2,2.54,0.0,0.0,Spring,Holiday,Yes
01/03/2018,460,16,1.4,33,4.8,1480,-13.1,1.98,0.0,0.0,Spring,Holiday,Yes
01/03/2018,423,17,0.4,37,5.2,1366,-12.6,1.23,0.0,0.0,Spring,Holiday,Yes
01/03/2018,317,18,-0.8,40,4.7,1429,-12.7,0.43,0.0,0.0,Spring,Holiday,Yes
01/03/2018,231,19,-1.7,45,3.3,1375,-12.1,0.01,0.0,0.0,Spring,Holiday,Yes
01/03/2018,246,20,-2.2,49,3.5,1325,-11.4,0.0,0.0,0.0,Spring,Holiday,Yes
01/03/2018,212,21,-3.0,50,3.7,1301,-11.9,0.0,0.0,0.0,Spring,Holiday,Yes
01/03/2018,190,22,-3.6,52,3.7,1277,-12.0,0.0,0.0,0.0,Spring,Holiday,Yes
01/03/2018,190,23,-4.0,52,3.4,1272,-12.4,0.0,0.0,0.0,Spring,Holiday,Yes
02/03/2018,156,0,-4.3,53,2.6,1334,-12.4,0.0,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,108,1,-4.6,52,2.1,1372,-12.9,0.0,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,71,2,-5.3,52,1.2,1434,-13.6,0.0,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,49,3,-5.7,50,1.7,1559,-14.4,0.0,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,47,4,-5.8,48,1.5,1552,-15.0,0.0,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,65,5,-6.1,49,1.0,1621,-15.1,0.0,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,135,6,-6.4,50,1.5,1593,-15.1,0.0,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,401,7,-6.6,52,0.5,1555,-14.8,0.0,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,617,8,-6.2,45,0.4,1600,-16.2,0.17,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,343,9,-4.6,34,1.2,1583,-18.1,0.87,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,274,10,-1.8,30,2.1,1608,-17.1,1.59,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,343,11,0.1,30,1.8,1640,-15.4,2.19,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,388,12,1.8,26,2.2,1556,-15.7,2.61,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,375,13,2.3,22,3.1,1627,-17.2,2.83,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,450,14,3.4,23,2.4,1545,-15.8,2.74,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,463,15,4.3,22,1.3,1837,-15.6,2.48,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,574,16,5.2,21,2.1,1721,-15.4,1.97,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,631,17,4.3,21,2.5,1961,-16.1,1.13,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,854,18,3.5,22,0.9,1961,-16.2,0.43,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,568,19,2.0,26,2.3,1985,-15.5,0.02,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,427,20,1.2,35,2.5,1977,-12.6,0.0,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,396,21,1.0,34,1.4,1880,-13.1,0.0,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,414,22,0.5,38,0.9,1907,-12.2,0.0,0.0,0.0,Spring,No Holiday,Yes
02/03/2018,284,23,0.3,38,0.2,1895,-12.3,0.0,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,218,0,0.5,34,0.4,1889,-13.5,0.0,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,229,1,0.6,36,0.4,1933,-12.7,0.0,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,176,2,0.9,35,0.5,1856,-12.8,0.0,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,149,3,0.8,38,0.8,1594,-11.9,0.0,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,93,4,0.6,43,0.9,1599,-10.5,0.0,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,55,5,0.8,39,1.0,1463,-11.6,0.0,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,71,6,0.5,42,0.9,1543,-10.9,0.0,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,159,7,0.1,43,1.4,1502,-11.0,0.0,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,306,8,0.4,38,1.8,1564,-12.3,0.16,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,329,9,2.2,30,1.5,1513,-13.6,0.81,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,354,10,5.1,27,1.2,1563,-12.4,1.54,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,431,11,8.1,21,2.1,1738,-12.9,2.15,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,605,12,10.7,16,1.7,1657,-14.1,2.56,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,771,13,12.2,14,1.6,1896,-14.5,2.75,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,1025,14,14.4,14,1.4,1833,-12.8,2.66,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,1238,15,16.0,14,2.2,1828,-11.5,2.33,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,1285,16,15.8,15,2.6,1867,-10.8,1.7,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,1197,17,15.0,22,2.5,1946,-6.5,0.96,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,920,18,13.9,26,1.9,1995,-5.3,0.41,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,630,19,12.7,32,2.3,2000,-3.6,0.01,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,631,20,11.1,51,3.7,1957,1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,588,21,10.3,52,2.2,1843,0.8,0.0,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,516,22,10.2,49,1.7,1972,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes
03/03/2018,215,23,9.4,74,1.6,559,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,161,0,8.5,87,0.9,303,6.4,0.0,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,118,1,8.3,91,0.1,282,6.9,0.0,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,95,2,8.3,95,0.3,243,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,90,3,8.5,96,0.4,238,7.8,0.0,0.1,0.0,Spring,No Holiday,Yes
04/03/2018,34,4,8.8,95,0.2,218,8.0,0.0,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,15,5,8.8,96,1.2,196,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,20,6,8.6,96,0.7,224,7.9,0.0,0.2,0.0,Spring,No Holiday,Yes
04/03/2018,23,7,8.4,97,2.6,122,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,70,8,8.3,97,0.6,152,7.8,0.01,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,157,9,8.8,97,1.3,196,8.3,0.2,0.2,0.0,Spring,No Holiday,Yes
04/03/2018,239,10,9.8,90,0.8,335,8.2,0.64,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,273,11,10.1,88,0.7,453,8.1,0.34,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,358,12,10.7,85,0.9,393,8.2,0.52,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,429,13,10.8,84,1.2,400,8.1,0.44,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,475,14,11.2,83,1.1,518,8.4,0.45,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,468,15,11.7,81,1.2,616,8.5,0.53,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,396,16,11.7,82,1.1,753,8.7,0.32,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,492,17,11.8,82,1.7,990,8.8,0.4,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,436,18,11.5,81,1.5,1475,8.3,0.07,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,289,19,11.2,81,2.3,1614,8.0,0.0,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,26,20,11.3,80,1.2,1978,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,7,21,10.6,89,2.1,606,8.8,0.0,2.0,0.0,Spring,No Holiday,Yes
04/03/2018,8,22,9.6,92,2.5,721,8.3,0.0,0.0,0.0,Spring,No Holiday,Yes
04/03/2018,9,23,8.7,91,2.9,957,7.3,0.0,0.0,0.0,Spring,No Holiday,Yes
